,user_id,comments,CPD,CB,EWC,Exec,FWE,SP,RE,Sup,SW,TEPE,VMG,OTH
889,179849-762430,"I would like all staff to be treated in a fair and respectful manner, free from discrimination.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
890,180021-349560,I would like to see a change in the hiring process.  For years I have seen how this has not worked.  It appears that managers have their eye on an employee that either they see as a good fit and or like and then they start to groom them  This shows other staff that favoritism was involved and it sets the tone of unfairness. Also to have senior staff from another centre sit in on the panel.  ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
891,180213-961200,"My direct supervisor is very busy and often unavailable for long periods of time.  When I have things I need to discuss, or would like to discuss this can be very challenging and sometimes results in me making the decision on my own without the benefit of my supervisors input.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
892,180263-334888,"Provide opportunities for career advancement and growth, including opportunities to take on new challenges, chair meetings, brief up to Executives, make presentations, lead projects and anything that will contribute to a learning opportunity.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
893,180909-126450,"""Staffing has been reduced. Backfill hours have not been increased and it’s impossible to take professional development opportunities without resorting to other staff from my unit to cover my work causing workload stress.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
894,183650-722554,"make hiring and promotion better by removing barriers. For example, behavioural events interviews are terrible. Find better ways to screen and find good candidates who have the right skills and aptitude for the chosen job",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
895,184206-447828,"""Start seriously planning for succession [and] retention is becoming laughable at best. For what we spend on recruiting it should be invested into better wages to maintain long term retention and thereby growth of employees.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
896,186650-038458,I'd like to be able to go to my supervisor and be inspired and encouraged and not constantly feel like I am interrupting when I have questions and/or concerns regarding my work. Overall supervision and guidance of new staff needs improvement. I have observed that management in our office is inexperienced and/or just care about their job duties and not their staff.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
897,188568-287622,Eliminating favoritism in promotional panels and make the process completely impartial ( No one that sits on the panel should have any vested interest in the outcome and not report to anyone with any interest in the outcome ),-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
898,189056-870106,"Improve on benefits for chiropractor, physio, eyeglasses, etc.  For example, every chiro visit, coverage is only $8 which is a very small portion and results in not getting the treatment required because of the cost.  When your eyeglass lenses alone are over $450 plus frames on top of that, another high cost. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
899,189181-796388,Facilities - Many of our offices are outgrowing their infrastructure and improvements/renovations are needed to create and improve working space for staff. The budget is very limited and the process for obtaining facilities funding is very challenging and frustrating. There simply isn't enough to meet our growing needs and this is a point of contention for staff and managers alike. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
900,189467-865366,A pay increase to reflect the current cost of living within BC and one that is competitive to other law enforcement agencies would help with job retention… A pay increase that would motivate staff to remain in their careers would also benefit staff's work/life balance improving the quality of service.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
901,189593-605500,Staff retention. We tend to get people from the coast who just come here and get their training and then move on. It would be nice to hire someone local who has no plans of leaving. ,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
902,189936-644118,"What I can think of right now is about succession planning. A very challenging situation with the rate of our senior staff and management retiring, there is a strong need to increase the development of new leaders within our organizations and with a fair hiring process for those employees where development and training has been invested. Could be favorable to get extra FTEs to support the operations so experienced and capable employees can invest time job shadowing senior employees to get prepared to assume these roles as they become available, but also with good management strategies to retain them.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
903,190180-935360,There is a big need for improvement in the level of respect we get from the management. We deserve much more respect.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
904,190844-360382,Pay and Benefits.  Spouses who work for the BC public Service don't get their medical benefits covered off by one another.  ,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
905,191126-495742,"management to staff communication is very poor.  There is also a near complete lack of management trying to know their staff.  In my opinion a good manager knows the staff, and the strengths and weakness of those staff.  The manager then works with the staff to capitalize on the strengths and work on the weaknesses.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
906,191163-661650,"… There seems to be an allowance by the organization to continue to pile more expectations & policy constraints on individual frontline workers without offsetting their other obligations & failing to create additional job positions to help alleviate this demand. I strongly feel that I could do my job much better, more efficiently, and with more meaning if the workload was just more manageable…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
907,191560-957068,Hire people who really care about their employees versus their own agendas for pay increases… Just because people are good at following rules and regulations does not mean they are inspiring leaders.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
908,191621-995968,Pay and benefits continue to be a major issue each year.  Overall satisfaction in working for the BC Public Service is not going to improve until employees feel they are paid fairly. ,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
909,191652-108492,"""It is my belief that in the correctional environment there is a developing crisis of inmate rights directly compromising officer safety.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
910,191702-160390,"""Too many things are needed. Bullying, disrespect, dominance, and inappropriate behaviour is a form of communication in this workplace coming straight from the management team. That needs to change to ensure a non-toxic work environment. 'Favorites' is not tolerated in the workplace as well. This 'employees versus management' atmosphere needs to change in the workplace...""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
911,191832-241068,"Communicate more with employees. Support your employees, in our organisation it seems that the managers and supervisors are just looking for mistakes people make not asking for ideas or listening. It is more of a do it my way or no way thought process with little support from managers.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
912,191877-545496,"""Pay is not up to the standards and expectations in our economy. Most of my fellow employees need to have multiple jobs just to pay their bills. For myself personally, my pay is not equal to others in the same profession. It is actually around 30% lower. Very difficult to stay motivated when others in society are reaping the rewards of their employers while I feel like I am wasting my life away by being loyal to the public service...""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
913,192080-465928,Staff are left in the dark when it comes to injuries/assaults occurring at the work place.  Management does not talk about it; therefore staff feel unvalued and unimportant. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
914,192186-809256,I would suggest a mentoring program (or work shadow) to learn other tools that could be used in this unit,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
915,192488-748348,"My work environment badly needs a facilities upgrade, the physical standards of the building do not align with the principles set out in Where Ideas Work.  Simple things like computer software and hardware limit my productivity unnecessarily.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
916,192556-976274,"We need safer solutions for our unit officers. Our current living unit model is no longer suitable due to the high number of inmates we are faced with on a daily basis. The government also HAS to recognize that the level of risk vs the financial reward are horribly inadequate which will always result in poor job satisfaction, and high turnover rates. You need to compensate people who are risking their lives for the sake of the public, and the public service.  ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
917,192775-359894,"I would like transparency, integrity and honesty from some of the managers to be at our forefront as I feel that this aspect is lacking.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
918,193068-753540,Hold people accountable for their actions - it seems as though when things happen no one is held accountable.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
919,193270-453194,"""Workplace needs more staff members. One officer on a unit with 30-60 inmates is not enough, which shows. Over the last several years multiple officers have been assaulted, some very severely. When officers are in direct contact with inmates, they should have a second officer as back up…”",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
920,193271-402688,"Review of the buildings our offices are in, as there are concerns about health issues. Most of the people in our office are sneezing and stuffed up within a few minutes of being in the building. People have come in to check things before, but the issues are not resolved. ",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
921,193272-759108,Fixing the issues with the computer systems and programs that we use daily. Without their proper function(s) virtually our entire department comes to an almost complete stand still until the issues are resolved. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
922,193520-577042,There is not enough administrative staff to meet the needs of such a large office.  There is too much work to be done with the limited staff we have and the work is not always able to get done.  More staff needs to be hired to meet the demand.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
923,193552-588554,"I believe that my organization should focus on less projects/initiatives. We are trying to work 100 miles an hour towards a bunch of different projects. We should pick a choice few, complete them, and then work on others. Further, we are consistently being mandated with new programs to fulfill legislative needs and as far as I am aware we are not receiving more employees do what is required. The result is employees receiving more tasks with an already high workload.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
924,193584-328782,Safer work environment - single staffed living units with upwards of 60 inmates is extremely unsafe which results in staff assaults.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
925,193773-006804,Getting outside the office for fresh air and exercise. Making this a priority.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
926,193793-488746,"Corrections… isn't a bad place to work for personally, but when it comes to the divide between management and staff, it’s a big reason why people leave. Management hardly knows how a unit is run but tries to crack down and discipline the officers without looking at the big picture which is the inmates and the things we deal with as staff…",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
927,193801-084698,I would like to focus on safety - such as proper heating and ergonomics. I believe everyone who works at a desk should have the option to utilize a stand up desk as it prevents injury in the long term. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
928,193840-149594,Have more team building activities for staff. ,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
